"Id_aloj_1";"N_Individuo";"N_Pass";"Tipo_Passe";"Tipo_Passe_Dsg";"Passe_Tarifa";"Passe_Tarifa_Dsg";"Passe_Intermodal";"Passe_Intermodal_Dsg";"Passe_Operador1";"Passe_Operador1_Dsg";"Passe_Operador2";"Passe_Operador2_Dsg";"Passe_Operador3";"Passe_Operador3_Dsg"
"F1_18872";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_18878";1;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_18878";2;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_18878";3;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_18880";3;1;3;"Passes intermodais/sociais ";1;"Sem redução";18;"Andante - Z7";;;;;;
"F1_18880";4;1;3;"Passes intermodais/sociais ";1;"Sem redução";15;"Andante - Z4";;;;;;
"F1_18882";1;1;3;"Passes intermodais/sociais ";5;"Sénior";14;"Andante - Z3";;;;;;
"F1_18882";2;1;3;"Passes intermodais/sociais ";5;"Sénior";14;"Andante - Z3";;;;;;
"F1_18883";3;1;3;"Passes intermodais/sociais ";3;"4_18";13;"Andante - Z2";;;;;;
"F1_18883";3;2;1;"Rede de um operador";3;"4_18";;;53;"STCP";;;;
"F1_18885";1;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_18890";1;1;1;"Rede de um operador";5;"Sénior";;;62;"Outro";;;;
"F1_18893";3;1;1;"Rede de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_18893";1;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_18895";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_18901";3;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_18902";3;1;4;"Combido entre operadores";4;"Sub23";;;53;"STCP";46;"Metro do Porto";36;"CP"
"F1_18903";3;1;3;"Passes intermodais/sociais ";9;"Outro";14;"Andante - Z3";;;;;;
"F1_18904";3;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_18904";4;1;1;"Rede de um operador";3;"4_18";;;37;"ETG / Gondomarense";;;;
"F1_18913";6;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_18913";7;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_18915";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_18920";2;1;3;"Passes intermodais/sociais ";8;"Social +";19;"Andante - Z8";;;;;;
"F1_18922";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_18922";3;1;1;"Rede de um operador";8;"Social +";;;53;"STCP";;;;
"F1_18925";1;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_18926";4;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_18927";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_18932";1;1;3;"Passes intermodais/sociais ";2;"Gratuito";24;"Outro";;;;;;
"F1_18932";1;3;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_18932";1;2;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_18935";1;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_18935";2;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_18935";3;1;4;"Combido entre operadores";1;"Sem redução";;;53;"STCP";46;"Metro do Porto";;
"F1_18937";1;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_18943";2;1;1;"Rede de um operador";9;"Outro";;;37;"ETG / Gondomarense";;;;
"F1_18948";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_18948";1;2;3;"Passes intermodais/sociais ";1;"Sem redução";24;"Outro";;;;;;
"F1_18954";4;1;2;"Linha de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_18954";3;1;2;"Linha de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_18957";1;1;3;"Passes intermodais/sociais ";4;"Sub23";15;"Andante - Z4";;;;;;
"F1_18958";2;1;1;"Rede de um operador";1;"Sem redução";;;62;"Outro";;;;
"F1_18964";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_18965";2;1;1;"Rede de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_18966";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_18967";4;1;4;"Combido entre operadores";9;"Outro";;;46;"Metro do Porto";37;"ETG / Gondomarense";;
"F1_18971";1;2;2;"Linha de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_18971";2;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_18971";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_18972";3;1;3;"Passes intermodais/sociais ";9;"Outro";14;"Andante - Z3";;;;;;
"F1_18973";3;1;1;"Rede de um operador";3;"4_18";;;37;"ETG / Gondomarense";;;;
"F1_18973";1;1;1;"Rede de um operador";8;"Social +";;;37;"ETG / Gondomarense";;;;
"F1_18974";1;1;2;"Linha de um operador";6;"Pensionistas e reformados";;;46;"Metro do Porto";;;;
"F1_18975";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_18982";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_18983";1;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_18983";2;1;3;"Passes intermodais/sociais ";8;"Social +";14;"Andante - Z3";;;;;;
"F1_18983";1;2;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_18991";4;1;1;"Rede de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_18992";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_18995";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_18995";3;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_18995";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_18996";3;1;1;"Rede de um operador";3;"4_18";;;53;"STCP";;;;
"F1_18996";4;1;1;"Rede de um operador";3;"4_18";;;53;"STCP";;;;
"F1_19002";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_19003";1;1;4;"Combido entre operadores";1;"Sem redução";;;37;"ETG / Gondomarense";46;"Metro do Porto";;
"F1_19005";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";15;"Andante - Z4";;;;;;
"F1_19019";3;1;3;"Passes intermodais/sociais ";3;"4_18";14;"Andante - Z3";;;;;;
"F1_19019";5;1;3;"Passes intermodais/sociais ";2;"Gratuito";14;"Andante - Z3";;;;;;
"F1_19019";4;1;3;"Passes intermodais/sociais ";2;"Gratuito";14;"Andante - Z3";;;;;;
"F1_19021";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_19021";3;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_19024";3;1;1;"Rede de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_19028";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_19031";3;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_19031";4;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_19035";1;1;4;"Combido entre operadores";1;"Sem redução";;;46;"Metro do Porto";37;"ETG / Gondomarense";;
"F1_19036";3;1;4;"Combido entre operadores";1;"Sem redução";;;37;"ETG / Gondomarense";46;"Metro do Porto";;
"F1_19042";3;1;1;"Rede de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_19042";3;2;1;"Rede de um operador";4;"Sub23";;;37;"ETG / Gondomarense";;;;
"F1_19044";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";17;"Andante - Z6";;;;;;
"F1_19055";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_19063";5;1;1;"Rede de um operador";9;"Outro";;;37;"ETG / Gondomarense";;;;
"F1_19065";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_19075";3;1;4;"Combido entre operadores";3;"4_18";;;37;"ETG / Gondomarense";53;"STCP";46;"Metro do Porto"
"F1_19077";2;1;3;"Passes intermodais/sociais ";8;"Social +";16;"Andante - Z5";;;;;;
"F1_19078";1;1;2;"Linha de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_19084";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_19090";1;1;4;"Combido entre operadores";1;"Sem redução";;;37;"ETG / Gondomarense";46;"Metro do Porto";53;"STCP"
"F1_19090";3;1;4;"Combido entre operadores";1;"Sem redução";;;37;"ETG / Gondomarense";46;"Metro do Porto";53;"STCP"
"F1_19090";2;1;4;"Combido entre operadores";1;"Sem redução";;;38;"Feirense";46;"Metro do Porto";53;"STCP"
"F1_19091";3;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_19101";3;1;2;"Linha de um operador";8;"Social +";;;53;"STCP";;;;
"F1_19103";3;1;2;"Linha de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_19104";1;1;3;"Passes intermodais/sociais ";9;"Outro";13;"Andante - Z2";;;;;;
"F1_19122";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_19122";2;1;2;"Linha de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_19124";2;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_19128";3;1;3;"Passes intermodais/sociais ";4;"Sub23";15;"Andante - Z4";;;;;;
"F1_19128";4;1;3;"Passes intermodais/sociais ";4;"Sub23";15;"Andante - Z4";;;;;;
"F1_19129";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_19130";2;1;4;"Combido entre operadores";1;"Sem redução";;;46;"Metro do Porto";53;"STCP";;
"F1_19133";1;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_19135";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_19137";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_19139";2;1;1;"Rede de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_19141";1;1;3;"Passes intermodais/sociais ";8;"Social +";15;"Andante - Z4";;;;;;
"F1_19144";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_19147";4;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_19151";3;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_19151";2;1;4;"Combido entre operadores";1;"Sem redução";;;37;"ETG / Gondomarense";53;"STCP";;
"F1_19153";1;1;2;"Linha de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_19159";1;1;4;"Combido entre operadores";1;"Sem redução";;;53;"STCP";37;"ETG / Gondomarense";46;"Metro do Porto"
"F1_19159";3;1;4;"Combido entre operadores";8;"Social +";;;37;"ETG / Gondomarense";46;"Metro do Porto";53;"STCP"
"F1_19173";3;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_19177";1;1;4;"Combido entre operadores";1;"Sem redução";;;37;"ETG / Gondomarense";53;"STCP";46;"Metro do Porto"
"F1_19183";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_19187";3;1;2;"Linha de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_19194";1;1;2;"Linha de um operador";9;"Outro";;;53;"STCP";;;;
"F1_19200";2;1;2;"Linha de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_19200";2;2;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_19200";4;1;2;"Linha de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_19203";1;1;2;"Linha de um operador";8;"Social +";;;46;"Metro do Porto";;;;
"F1_19204";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";19;"Andante - Z8";;;;;;
"F1_19204";3;1;3;"Passes intermodais/sociais ";4;"Sub23";24;"Outro";;;;;;
"F1_19207";3;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_19212";5;1;2;"Linha de um operador";8;"Social +";;;37;"ETG / Gondomarense";;;;
"F1_19216";3;1;4;"Combido entre operadores";1;"Sem redução";;;53;"STCP";46;"Metro do Porto";37;"ETG / Gondomarense"
"F1_19218";3;1;3;"Passes intermodais/sociais ";4;"Sub23";14;"Andante - Z3";;;;;;
"F1_19218";4;1;3;"Passes intermodais/sociais ";4;"Sub23";14;"Andante - Z3";;;;;;
"F1_19219";3;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_19219";2;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_19223";4;1;3;"Passes intermodais/sociais ";3;"4_18";13;"Andante - Z2";;;;;;
"F1_19223";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";15;"Andante - Z4";;;;;;
"F1_19228";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_19229";2;1;2;"Linha de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_19236";3;1;1;"Rede de um operador";2;"Gratuito";;;37;"ETG / Gondomarense";;;;
"F1_19241";2;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_19248";3;1;2;"Linha de um operador";9;"Outro";;;37;"ETG / Gondomarense";;;;
"F1_19249";1;1;4;"Combido entre operadores";1;"Sem redução";;;46;"Metro do Porto";53;"STCP";37;"ETG / Gondomarense"
"F1_19249";3;1;4;"Combido entre operadores";1;"Sem redução";;;46;"Metro do Porto";53;"STCP";37;"ETG / Gondomarense"
"F1_19250";1;1;1;"Rede de um operador";1;"Sem redução";;;63;"Não sabe";;;;
"F1_19250";2;1;1;"Rede de um operador";1;"Sem redução";;;63;"Não sabe";;;;
"F1_19253";3;1;2;"Linha de um operador";9;"Outro";;;53;"STCP";;;;
"F1_19253";4;1;2;"Linha de um operador";9;"Outro";;;53;"STCP";;;;
"F1_19258";3;1;1;"Rede de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_19258";2;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_19267";1;1;3;"Passes intermodais/sociais ";4;"Sub23";14;"Andante - Z3";;;;;;
"F1_19267";1;2;2;"Linha de um operador";4;"Sub23";;;37;"ETG / Gondomarense";;;;
"F1_19267";3;1;2;"Linha de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_19272";2;1;2;"Linha de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_19272";4;1;2;"Linha de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_19272";4;2;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_19283";1;2;1;"Rede de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_19283";3;1;1;"Rede de um operador";3;"4_18";;;37;"ETG / Gondomarense";;;;
"F1_19283";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_19288";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_19289";1;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_19302";2;1;4;"Combido entre operadores";9;"Outro";;;53;"STCP";46;"Metro do Porto";;
"F1_19302";1;1;4;"Combido entre operadores";8;"Social +";;;53;"STCP";46;"Metro do Porto";;
"F1_19304";2;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_19305";3;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_19305";4;1;1;"Rede de um operador";3;"4_18";;;36;"CP";;;;
"F1_19307";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";14;"Andante - Z3";;;;;;
"F1_19314";2;1;4;"Combido entre operadores";1;"Sem redução";;;46;"Metro do Porto";53;"STCP";;
"F1_19327";3;1;1;"Rede de um operador";3;"4_18";;;46;"Metro do Porto";;;;
"F1_19328";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_19330";1;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_19336";1;1;4;"Combido entre operadores";1;"Sem redução";;;53;"STCP";61;"Valpi ";46;"Metro do Porto"
"F1_19336";1;2;4;"Combido entre operadores";8;"Social +";;;53;"STCP";61;"Valpi ";46;"Metro do Porto"
"F1_19337";3;1;3;"Passes intermodais/sociais ";9;"Outro";14;"Andante - Z3";;;;;;
"F1_19347";4;1;3;"Passes intermodais/sociais ";4;"Sub23";15;"Andante - Z4";;;;;;
"F1_19347";3;1;3;"Passes intermodais/sociais ";4;"Sub23";15;"Andante - Z4";;;;;;
"F1_19348";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";24;"Outro";;;;;;
"F1_19348";3;1;3;"Passes intermodais/sociais ";1;"Sem redução";24;"Outro";;;;;;
"F1_19352";3;1;1;"Rede de um operador";1;"Sem redução";;;29;"A. Nogueira da Costa";;;;
"F1_19352";4;1;2;"Linha de um operador";3;"4_18";;;46;"Metro do Porto";;;;
"F1_19358";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_19358";1;2;2;"Linha de um operador";1;"Sem redução";;;44;"Maia Transportes";;;;
"F1_19358";3;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_19358";3;2;2;"Linha de um operador";1;"Sem redução";;;44;"Maia Transportes";;;;
"F1_19367";1;1;1;"Rede de um operador";1;"Sem redução";;;62;"Outro";;;;
"F1_19383";1;1;3;"Passes intermodais/sociais ";8;"Social +";14;"Andante - Z3";;;;;;
"F1_19400";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_19407";2;1;1;"Rede de um operador";1;"Sem redução";;;44;"Maia Transportes";;;;
"F1_19408";3;1;2;"Linha de um operador";3;"4_18";;;44;"Maia Transportes";;;;
"F1_19409";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_19412";2;1;2;"Linha de um operador";1;"Sem redução";;;60;"UTC (União de Transportes dos Carvalhos)";;;;
"F1_19412";2;2;2;"Linha de um operador";1;"Sem redução";;;60;"UTC (União de Transportes dos Carvalhos)";;;;
